회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)GMT,048980,2008/12,9101489,7618016,1483473,67095,4452983,65124,3366187,3108780,0,2823860,43228,49309,0,0,1335,491220,521683,43228,564355,1833092,57500,8966744,0,0,0,1971,43228,6876,36811,0,7932,529059
(주)GMT,048980,2009/12,8704878,7584882,1119996,80808,5004406,71957,3348322,2454300,0,1890440,-363477,44105,0,0,6,654480,526709,-363477,-42694,1615264,2500,8611420,0,0,0,8851,-363477,7761,10956,0,133224,454007
(주)GMT,048980,2010/12,8612175,6618311,1993864,58204,2454618,16905,710504,1799820,0,5068170,873868,93755,0,0,1,654480,1359701,873868,1249646,3400627,2500,8541321,0,0,0,41299,928766,13041,0,0,6349,327229
(주)KHE,027325,2001/12,29204425,19512540,9691885,14648572,18169906,13832189,10769622,681335,0,21497278,34775,28318,0,0,179179,816250,1475503,34775,1188024,18823631,507270,13955015,23202,0,9550881,816383,34775,49446,15792,7800,936558,2089806
(주)KHE,027325,2002/12,19925618,17787405,2138213,8880971,15048713,7863205,11424207,2059326,0,16055856,-7553672,16587,0,0,210993,0,-4552807,-7553672,-6211302,17581866,499790,10495795,11601,0,7110464,1017765,-7553672,24253,32808,7213,1166731,2509100
(주)KHE,027325,2003/12,27719596,22795987,4923609,17119373,20164559,16147551,11274928,1859054,0,26637848,1217647,20408,0,0,107660,200000,-633774,1217647,2474488,22435017,575993,9929499,0,0,11614250,971821,1217647,38415,36479,14271,404071,1660912
(주)KHE,027325,2004/12,31265225,24884133,6381092,20536889,20677250,19858227,10911156,1458737,2087600,33063775,1450030,29556,0,0,116252,400000,-1609075,1450030,3538143,27334251,525738,10006758,0,0,15827739,678662,1450030,22453,19588,35600,1066115,3154228
(주)KHE,027325,2005/12,40072503,31170176,8902327,28193888,25328652,27760727,7127031,1058497,4026000,60062815,2521111,20411,0,0,166340,400000,6890107,2521111,4751288,51783571,1174832,10468192,0,0,20730269,433160,2998511,24615,46482,32114,1001707,2754484
(주)KHE,027325,2006/12,59668716,46998043,12670673,44528466,39712319,42568740,11101003,2822771,3659200,78880745,4024870,30057,0,0,250814,400000,-21380,4024870,7302622,67217868,2169111,12464883,239845,0,31169509,1959726,5423298,38499,48627,0,4057249,5936573
(주)KHE,027325,2007/12,83975587,61775850,22199737,55501800,41065935,54117574,8632730,6992000,13301120,83543103,3010362,26801,0,0,333646,400000,3072373,3010362,6404760,73050001,1553320,25777626,346259,0,34194483,1384226,4697459,39963,81554,50425,3345230,5052531
(주)KHE,027325,2008/12,99614040,77544934,22069106,46682148,47413238,44513696,28135927,27244614,1509000,71824996,-11617858,31011,43297,0,271935,299100,9170808,-11617858,8329625,58888804,1576412,49657828,472190,0,31058001,2168452,-11576258,82074,52780,0,12696871,32602754
