회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)건민,029929,2011/12,23269742,18087092,5182650,217560,11057265,217560,8988185,1042000,0,1038294,-1817461,427595,0,0,539,286000,-1026501,-1817461,-1045489,0,0,23048067,0,0,116752,0,-1817461,188892,96629,38903,2683,774656
(주)건민,029929,2012/12,21987382,15827702,6159679,92696,9301277,92696,8678427,906000,0,1366676,1438327,499120,0,0,668,216000,-1822135,1438327,-183649,0,0,21890571,0,0,92005,0,1438327,163344,-46815,4300,2138787,516812
(주)건민,029929,2013/12,21547984,15729029,5818954,118207,9817411,118207,8587528,0,0,1488055,-340725,485390,0,0,307,906000,329291,-340725,33514,0,10000,21415662,0,0,115975,0,-340725,161472,20468,960,932,375172
(주)건민,029929,2014/12,21125029,15526234,5598795,186760,9190020,186760,8952378,0,0,1526478,-220159,480368,0,0,287,0,582114,-220159,93700,0,0,20934154,0,0,132309,0,-220159,153529,24807,960,24752,338610
(주)건민,029929,2015/12,20639626,15227049,5412577,160702,8779174,160702,8582619,0,0,1625898,-186219,475653,0,0,483,0,362971,-186219,76311,0,15000,20460051,0,0,128152,0,-186219,142270,49824,950,2143,264673
(주)건민,029929,2016/12,20158293,14822395,5335898,149113,8482467,149113,8238253,0,0,1640312,-76679,469744,0,0,730,0,328099,-76679,131324,0,15000,19990307,0,0,132399,0,-72511,145455,27654,1180,11817,215652
(주)건민,029929,2017/12,19702159,14393518,5308642,151603,2925255,151603,2670076,5230000,0,1662935,-27256,456687,0,0,226,0,348328,-27256,180537,0,15000,19533620,0,0,123212,0,-22140,146241,23431,1200,1626,204303
(주)경,049448,2007/12,7525280,7969974,-444693,114244,7902670,48959,4612018,0,0,348660,-522932,217345,0,0,53,3160000,-165171,-522932,-322517,17688,120000,7260598,0,0,2318,65284,-522932,19061,17450,6720,12546,212961
(주)경,049448,2008/12,7298563,8016601,-718038,49634,8001601,49634,7865918,0,0,570056,-273345,217488,0,0,1957,0,7524,-273345,-49545,81809,6000,7225039,0,0,10077,0,-273345,16033,6472,0,2025,225824
(주)경,049448,2009/12,7341986,8191155,-849169,43156,2906817,43156,2860000,5264338,0,442321,-131131,0,0,0,107,0,-143125,-131131,84551,0,6000,7292830,0,0,15549,0,-131131,20954,13380,0,5824,221507
