회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)가나아트갤러리,017417,2006/12,19628419,15437038,4191381,11683701,14227629,2969552,7855641,0,0,30266349,689524,196510,0,0,3032,0,6549611,689524,1177390,22896062,401154,6332117,0,0,1544164,8714149,1043442,184628,376914,98303,47924,181872
(주)가나아트갤러리,017417,2007/12,39048936,30101788,8947148,26738163,27327076,4421509,10531187,0,0,62326478,4755767,190286,0,0,2058,0,132488,4755767,7484904,45447086,7691,11068287,0,0,1832384,22316654,6703133,395455,245791,251780,235154,1016925
(주)가나아트갤러리,017417,2008/12,43517517,32074989,11442529,27959428,25131620,4154402,10167953,2700000,0,32303936,2495380,225348,385300,0,21702,700000,-756672,2495380,4746056,19371888,7508,14619027,0,0,1691367,23805027,3624388,284087,206612,209704,193040,1314708
(주)가나아트갤러리,017417,2009/12,44766883,33633572,11133310,27594561,26561869,4116257,12051177,2383320,0,24401963,-309218,346242,47062,0,26890,776680,134692,-309218,192460,17519209,7051,16209903,0,0,1195134,23478304,-309218,277456,205724,114600,395059,896737
(주)가나아트갤러리,017417,2010/12,48712167,36564830,12147337,30884965,32145972,4412817,12844177,1468324,0,34304032,1014027,426808,12566,0,452,2114996,-375836,1014027,182970,27251238,6387,16834889,0,0,1580668,26472149,1280152,277724,201216,95682,2087269,990087
(주)가나아트갤러리,017417,2011/12,46552799,33845448,12707351,28998856,29815706,5948617,12460500,1053328,0,24293126,560014,365334,0,0,1062,414996,2891957,560014,1317198,16522159,6437,16521581,0,0,1917916,23050239,1449609,244222,32825,184350,1179654,1047243
(주)가나아트갤러리,017417,2012/12,46020329,33287025,12733304,29662167,30568511,7028558,16455500,0,0,27810661,71909,309530,0,0,1955,0,-5282810,71909,-110685,22047603,106437,15693300,0,0,1099737,22633609,84520,248382,23534,114115,1373954,1178748
(주)가나아트갤러리,017417,2013/12,45918704,32639298,13279406,29657925,29975213,5489985,14993546,0,0,28973720,546102,288680,1267,0,3925,0,1598488,546102,1375309,21970475,106437,15561007,0,0,822877,24167941,696444,204421,22612,127930,207208,886073
(주)가나아트갤러리,017417,2014/12,44793401,30783927,14009474,28744639,28314977,5073479,14830241,0,0,41511442,730068,284551,20372,0,964,0,352024,730068,1380765,34593458,106437,15396842,0,0,1006533,23671160,887188,196710,205807,69750,251052,744629
(주)가나아트갤러리,017417,2015/12,49938156,35427423,14510733,33948601,32863525,11126771,14569069,0,0,35124042,501259,304571,0,0,269,0,3650982,501259,1658217,29252105,100000,15312529,0,0,5602218,22821830,645553,199301,134295,90685,125901,1138564
(주)가나아트갤러리,017417,2016/12,47897948,33195823,14702126,31384023,30527283,3844682,14599069,0,0,29682332,191392,331027,225624,0,5464,0,-2455058,191392,1213570,23977569,100000,15668934,0,0,1796458,27539340,381900,281696,109810,97500,300979,1132649
(주)가나아트갤러리,017417,2017/12,48708025,32216937,16491088,31077722,29531259,5184141,14319302,0,0,59180488,1433919,498505,24227,0,5024,0,2648704,1433919,2238687,51938042,1847256,15193879,0,0,606622,25893581,1886474,281896,65820,65580,611832,964045
(주)갤러리현대,048644,2007/12,28749925,16894624,11855301,25289298,14394624,5440234,4103943,2500000,0,82747376,7326980,144682,0,0,4149,0,-3111347,7326980,13098970,60105593,463859,1425955,1713,0,3240643,19849065,10691224,72248,115382,270791,197341,2605088
(주)갤러리현대,048644,2008/12,57740399,45742837,11997561,24326540,25272837,3814341,5149525,20000000,0,40634949,142260,841838,0,0,2912,7500000,4571685,142260,3811765,26098356,0,31818355,39503,0,308095,20512199,204426,194396,168191,337623,128745,3736085
(주)갤러리현대,048644,2009/12,55322622,43267845,12054777,23336562,25247845,7146452,6558347,16000000,0,30802723,57215,1891889,0,0,574,8500000,3697119,57215,1656087,22571562,0,30260670,52720,0,1309871,16190111,68267,163111,154275,501045,140803,1728623
(주)갤러리현대,048644,2010/12,49973546,37661954,12311592,16917901,23641954,3003480,12578747,12000000,0,47196632,256815,1255987,0,0,9983,4000000,1510039,256815,2032837,37790190,2020000,29159699,49976,0,860756,13914420,550646,168155,130291,250360,203800,1685990
