회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)가겐투안,043566,2014/12,15930975,3766397,12164578,1626697,3040844,1626697,1020000,0,0,11263906,-638138,7725,0,0,4547,406398,-39141,-638138,-654671,10933891,14186226,52667,1,0,950334,0,-571905,2254,80858,128367,141562,58797
(주)가겐투안,043566,2015/12,15898186,3915679,11982507,1617659,3227864,1617659,1460000,0,0,14125593,-182071,4241,0,0,2438,0,-232332,-182071,-268306,13475549,14186226,28916,1,0,1128150,0,-182071,4007,51810,129251,138787,52552
(주)가겐투안,043566,2016/12,16452336,4465584,11986753,2149456,3490081,2149456,1360000,0,0,17387816,4246,2328,0,0,2957,0,420502,4246,-94594,16532558,14186226,54854,1,0,1394941,0,4246,5274,47360,129060,140214,41374
(주)가겐투안,043566,2017/12,16775849,4307380,12468469,2489022,3229672,2489022,1260000,0,0,17523921,481716,1278,0,0,1550,0,402666,481716,381526,16087256,14186226,38800,1,0,1453279,0,481716,18513,79188,130367,137926,37736
(주)간삼건축종합건축사사무소,042787,2005/06,14216155,10681821,3534334,5256923,8106545,5256923,5056000,1950000,0,21296882,623136,382724,0,0,296142,0,-256819,623136,1598389,0,384474,8369332,25270,0,3224364,0,1111265,379266,374086,108948,400979,888104
(주)간삼건축종합건축사사무소,042787,2006/06,15743640,10635498,5108142,6450277,8514074,6450277,4031659,1605800,0,29545117,1382239,526972,0,0,271548,0,2593199,1382239,2542903,0,497553,8448955,51671,0,4329965,0,2091150,379536,333950,148367,316545,768299
(주)간삼건축종합건축사사무소,042787,2007/06,16802357,9255029,7547329,7205073,7837842,7205073,4962657,1147000,0,33656547,2595187,562419,0,0,249820,0,1667823,2595187,3711360,0,874471,8292324,51591,0,4384225,0,3357336,423587,769763,180000,292232,646257
(주)간삼건축종합건축사사무소,042787,2008/06,20948407,9174859,11773548,9553639,6457649,9553639,2839438,2324200,0,51757568,5344430,725804,0,0,290060,0,4045505,5344430,6526465,0,1536075,8599730,89556,0,7173991,0,6440007,601561,923908,552506,461106,547564
(주)간삼건축종합건축사사무소,042787,2009/06,25424251,12765162,12659089,12789103,8383768,12789103,2203073,4000000,0,55783388,2646001,1006586,0,0,117707,0,6972605,2646001,4839797,0,2298641,8527471,123510,0,5350868,0,4551187,752687,984895,642658,341883,630493
(주)간삼건축종합건축사사무소,042787,2010/06,26119508,10813645,15305863,11617326,6082575,11617326,1892107,4000000,0,52548862,2873428,655420,0,0,300093,0,815730,2873428,4190674,0,3936084,7709700,415982,0,6709146,0,3839395,860471,1630398,525954,367595,718875
(주)간삼건축종합건축사사무소,042787,2011/12,35534266,17591546,17942721,18862546,13145480,18862546,3190251,4000000,0,53001171,1991469,416401,496233,0,198050,0,134413,1991469,3549605,40847419,6216944,7325117,828446,0,13838315,0,2775217,101858,19806,45179,391723,1166111
(주)간삼건축종합건축사사무소,042787,2012/12,38134592,21076563,17058029,21657701,16664172,21657701,3187130,4000000,0,66094936,1462406,413993,0,0,271633,0,-278216,1462406,873521,55888465,5293884,7156471,1128969,0,17628030,0,1647245,118243,276815,31574,1526894,753170
(주)간삼건축종합건축사사무소,042787,2013/12,36795614,19431540,17364074,18469338,16856749,18469338,5082361,2000000,0,71504379,1396046,303767,0,0,262142,0,4841041,1396046,2351458,60195708,6793219,7250015,1128204,0,13700485,0,2326912,122535,251925,7850,673069,697615
(주)간삼건축종합건축사사무소,042787,2014/12,36204444,20351478,15852966,16468490,13233215,16468490,4659878,3800000,0,73692305,722076,395404,306977,0,206791,0,4417144,722076,1740197,58962146,8107219,6985814,1328756,0,9571610,0,631587,186061,2900949,130990,513354,1621964
