회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2017/12,611865180,484024426,127840754,32331460,1597324,32331460,0,434554000,0,0,-3717555,0,0,0,1282,0,12032709,-3717555,-3861860,0,6621,579527100,0,0,0,0,-3717555,698511,0,0,144305,0
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2014/12,439592977,287709319,151883658,13068188,509319,13068188,0,287200000,0,0,-571223,0,0,0,0,0,-217512,-571223,-571222,0,0,426524789,0,0,0,0,-571223,0,0,0,0,0
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2015/12,616518131,467659652,148858479,33625878,1384742,33625879,0,413981000,0,0,-3025179,0,0,0,22151,0,49256596,-3025179,-3519155,0,0,582892253,0,0,0,0,-3025179,998171,0,0,493975,0
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2016/12,888588841,742183540,146405301,17778970,62962540,17778970,0,679221000,0,0,-2453178,0,0,0,3118,0,7358218,-2453178,-2718232,0,828249,869981622,0,0,0,0,-2453178,817521,0,0,265135,81
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2017/12,1206287846,1064826249,141461596,165862923,1817341,165862923,0,557305000,0,21960014,-4943704,6283028,0,0,495910,0,436979900,-4943704,7133539,5042490,829998,1039594925,0,0,0,0,-4943704,966816,0,0,904750,12981994
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2014/12,127965247,59243222,68722025,8521502,343222,8521502,0,58900000,0,0,-439137,0,0,0,0,0,-712077,-439137,-439137,0,0,119443745,0,0,0,0,-439137,0,0,0,0,0
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2015/12,242361056,176001700,66359356,19319182,788439,19319182,0,150172000,0,0,-2362669,0,0,0,3346,0,22644551,-2362669,-2406434,0,0,223041874,0,0,0,0,-2362669,204978,0,0,43765,0
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2016/12,411836586,346892286,64944300,13441574,461749,13441575,0,319636000,0,0,-1415056,0,0,0,391,0,275714,-1415056,-1618217,0,158644,398236367,0,0,0,0,-1415056,218450,0,0,205281,2120
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2017/12,551844747,487236414,64608332,82737155,776737,82737156,0,233095000,0,9825177,-335968,3470568,0,0,216281,0,229203119,-335968,2892632,1637808,158845,468948745,0,0,0,0,-335968,314122,0,0,485348,3713947
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2014/12,340756989,190830745,149926243,8188302,830745,8188302,0,190000000,0,0,-141346,0,0,0,18278,0,-1769699,-141346,-159624,0,0,332568687,0,0,0,0,-141346,0,0,0,18278,0
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2015/12,438567624,293417021,145150603,32831193,873039,32831193,0,245943000,0,0,-4775641,0,0,0,0,0,42209537,-4775641,-4775641,0,15152,405721279,0,0,0,0,-4775641,563892,0,0,1,0
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2016/12,703166960,560771176,142395784,20296264,3663843,20296264,0,506532000,0,0,-2754819,0,0,0,791,0,4104967,-2754819,-3044162,0,15167,682855529,0,0,0,0,-2754819,587570,0,0,289343,0
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2017/12,1119230109,982013432,137216677,147209744,271558811,141155599,0,491647000,0,6149643,-5179107,2397328,0,0,18864,263600000,172835242,-5179107,-3401511,3461269,15182,972005183,0,0,0,6054145,-5179107,716332,0,0,616439,2394035
(주)가경개발,060723,2011/12,11724959,6073631,5651329,11417461,6073631,11417461,6000000,0,0,0,-1285466,47709,0,0,0,0,-10519080,-1285466,-1328402,0,0,211223,7197,0,0,0,-1285466,6467,72917,79792,48512,5576
(주)가경개발,060723,2012/12,51190063,48667750,2522313,50819978,48667750,3673846,37139113,0,0,2900431,-3620630,67926,271040,0,20497,0,-30277488,-3620630,-3218553,2473908,0,273891,5546,0,913445,47146132,-3620630,8759,138104,99443,29444,431521
(주)가경개발,060723,2013/12,9126630,9858795,-732164,8663246,4268795,1101162,912181,5590000,0,43229402,-3254478,58864,601288,0,1342,0,28224133,-3254478,-2347547,40790108,0,333481,3895,0,0,7562084,-3254478,81535,9479,30210,1474157,2381087
(주)가경개발,060723,2014/12,5682045,6903803,-1221758,5399720,6903803,243753,5123314,0,0,3091001,-489593,58864,0,0,505,0,1136540,-489593,-1590326,3093580,0,274617,2243,0,0,5155966,-489593,204046,6041,4506,1307021,206288
(주)가나피엔비개발,042804,2004/12,6837593,6131456,706137,6701489,6047694,3956080,0,0,0,27304156,1524230,59931,0,0,776,0,18233408,1524230,2345337,12459521,0,78304,0,0,3374186,2745409,1524230,7407,0,17200,785,821891
(주)가든파이브라이프,073254,2014/12,7241395,7160636,80759,5494926,5055320,5494926,0,0,0,9300376,802,78261,0,0,69054,0,1037525,802,-419214,0,1636938,58313,51217,0,0,0,11245,1658,143093,0,435872,5413
(주)가든파이브라이프,073254,2015/12,9193693,9112453,81240,6943756,5871450,6943756,0,0,0,9269037,482,41786,0,0,74632,0,1919903,482,-218783,0,2179750,30025,40163,0,0,0,4482,6144,145986,0,243675,20409
(주)가든파이브라이프,073254,2016/12,10911197,10829564,81633,7930905,6910759,7930905,0,0,0,9397487,393,26982,0,0,43186,0,1922078,393,-256578,0,2934536,15847,29909,0,0,0,10518,21083,185284,0,349084,81989
(주)가든파이브라이프,073254,2017/12,11065727,10964906,100821,7409224,6624486,7409224,0,0,0,10112517,19188,23317,0,0,76210,0,-512981,19188,-413004,0,3631456,5392,19654,0,0,0,20008,21627,176474,0,445184,12171
(주)가람D&C,085468,2017/12,31450272,44516763,-13066492,30994282,5172428,12123703,569458,39344335,0,10490750,-13116492,1675,0,0,5175,0,-33732264,-13116492,-11722553,7630995,0,4693,0,0,0,18870579,-13116492,1566,0,298917,12324,1406264
(주)가리온,085096,2017/12,7703518,7406138,297379,7692518,7406138,7692518,7406100,0,0,0,-2621,0,0,0,0,0,-7607073,-2621,-2621,0,0,0,0,0,0,0,-2621,1440,0,0,0,0
(주)가산디앤씨,088143,2017/12,24683824,31535344,-6851520,4759121,1535344,2281163,0,28200000,0,3210712,-6861520,0,0,0,3016,0,-8699048,-6861520,-5455290,1981940,19804703,0,0,0,0,2477958,-6861520,76721,0,90570,3036,1409267
(주)가온감정평가법인,048025,2007/12,9634263,5151652,4482611,6011965,5060156,6011965,299500,0,0,32287094,313043,538545,0,0,9799,0,1253432,313043,399521,0,127860,1950443,0,0,2928580,0,482686,740804,818487,853999,141168,58004
(주)가온감정평가법인,048025,2008/12,7500188,3158705,4341483,3737927,2958705,3737927,498055,200000,0,28467064,-468993,600608,0,0,15382,0,-1381930,-468993,-586291,0,355019,1887741,99068,0,1868129,0,-542287,85709,929860,792363,101277,57274
(주)가온감정평가법인,048025,2009/12,13761530,8507019,5254511,4624653,8357019,4624653,5166790,150000,0,31465303,651246,629355,0,0,17962,50000,2199507,651246,1176795,0,444124,6764166,110427,0,1839651,0,1076105,125178,1465451,805072,185944,286634
(주)가온감정평가법인,048025,2010/12,13500687,8082566,5418121,5172181,7960599,5172181,3866009,100000,0,29769783,97611,761542,0,0,64574,50000,1536750,97611,345545,0,383952,6435898,147926,0,2085425,0,206042,196455,1067196,553858,407552,547055
(주)가온감정평가법인,048025,2011/12,13650111,8422756,5227355,5922076,8187898,5922076,3710000,157058,0,31356007,40233,710116,0,0,53468,0,1879905,40233,269414,0,378794,5962303,111196,0,1486228,0,176081,112637,1107327,462993,203690,297023
(주)가온감정평가법인,048025,2012/12,13764243,8278894,5485349,5943548,4267992,5943548,245708,3780000,0,33264943,320195,542069,0,0,79778,34000,-119145,320195,590910,0,482658,5865662,96155,0,1757084,0,517221,119242,1175851,523695,159459,233149
(주)가온감정평가법인,048025,2013/12,15808507,9738026,6070481,7272682,9079316,7272682,200000,633000,0,38285593,305586,563336,0,0,60649,3700000,1062582,305586,797191,0,558442,6455900,66769,0,2314136,0,673899,152407,1312370,602307,139347,262639
(주)가온감정평가법인,048025,2014/12,17437223,10786632,6650590,8711292,6508132,8711292,30000,4268500,0,40252231,620045,641455,0,0,70758,75000,3301553,620045,984622,0,508386,6387817,42165,0,1877527,0,951660,134894,1306746,681302,281702,314664
(주)가온감정평가법인,048025,2015/12,18370440,10675863,7694578,8638265,6102924,8638265,30000,4562939,0,43751105,724507,643118,0,0,71529,90061,1204630,724507,748536,0,606577,7265954,38272,0,1533180,0,1010587,135064,1397203,649466,434808,172757
(주)가온감정평가법인,048025,2016/12,21146294,12708081,8438212,9935931,6665081,9935931,400000,6003000,0,43705596,623830,645921,40740,0,43534,0,1626336,623830,1112663,0,583785,8649432,34160,0,1732856,0,851748,139177,1315987,712418,82655,343569
(주)가온감정평가법인,048025,2017/12,23529030,14615774,8913256,11881542,9103674,11881542,300000,5479100,0,50004952,594848,765810,0,0,75041,508000,3438486,594848,985806,0,518420,9411386,42536,0,1722565,0,838624,207074,1984702,784189,155253,302435
(주)가온인베스트먼트,087062,2017/12,15507661,15310330,197331,497661,15310330,497661,15310000,0,0,0,-2669,0,0,0,42,0,-2346,-2669,-2712,0,15000000,0,0,0,0,0,-2669,0,0,0,42,0
(주)가원,076266,2015/12,15763830,15773570,-9741,15710788,15773570,549060,12900000,0,0,1009,-109741,0,0,0,62,0,-15758452,-109741,-110232,0,0,9710,0,0,0,15161727,-109741,1306,0,3400,491,0
(주)가원,076266,2016/12,17681409,18259569,-578160,17607635,18250986,859362,13000000,0,0,0,-568419,1807,0,0,5,0,-2374994,-568419,-569215,0,0,30442,0,0,0,16748273,-568419,2268,3333,6503,1735,939
(주)가원,076266,2017/12,3137031,1839114,1297917,3075534,1828197,3075534,0,0,0,0,1876077,1807,0,0,33,0,-3420407,1876077,-474730,0,0,18165,0,0,0,0,3620711,15374,6363,5040,9814804,5719364
(주)가이드건설,050479,2007/12,41228051,41414829,-186778,41058649,1596499,5805493,1333804,39808030,0,0,-324613,24266,0,0,11167,4869,-11888740,-324613,-312600,0,0,128186,0,0,0,35253156,-324613,8022,10300,20011,11175,23188
(주)가이드건설,050479,2008/12,38556755,42084114,-3527359,38498396,1491905,3133223,1345074,40589429,0,0,-3249671,19388,0,0,62312,5250,-3529281,-3249671,-323056,0,0,17143,0,0,0,35365174,-3249671,3610,0,28410,73123,2999738
(주)가이드건설,050479,2009/12,35846942,41582297,-5735355,35794835,460748,2746086,207270,41121549,0,0,-2207996,9052,597462,0,77423,2347,1068200,-2207996,-285868,0,0,10892,0,0,0,33048749,-2207996,6720,0,31115,79124,2001252
(주)가인피앤디,048749,2007/12,25755084,31264013,-5508928,25701184,31236699,1538042,31188293,0,0,0,-1833694,23290,50000,0,5399,0,-780325,-1833694,-504475,0,0,28350,0,0,0,24163142,-1833694,1783,18352,19290,5399,1334618
(주)감정평가법인대일감정원,045274,2006/12,9783513,5910329,3873184,6360034,4940533,6360034,461271,475000,0,29316876,428999,530933,27120,0,65229,0,2365539,428999,111073,0,404778,966775,46319,0,2007628,0,667741,752193,1123836,589105,702875,146206
(주)감정평가법인대일감정원,045274,2007/12,10281624,4874563,5407061,6633840,3804171,6633840,278972,325000,0,35673201,687372,755313,0,0,78704,225000,-97713,687372,914680,0,460364,1132585,157507,0,2711335,0,1052228,721406,1071782,685509,408249,270701
(주)감정평가법인대일감정원,045274,2008/12,12644483,6259520,6384963,6749521,5369152,6749521,2604829,112500,0,35864749,478440,776493,0,0,85894,62500,248765,478440,590139,0,183690,4275750,154022,0,3318289,0,771553,833191,992306,683120,940604,759190
(주)감정평가법인대일감정원,045274,2009/12,11863343,4540226,7323117,6213093,3723353,6213093,1552584,75000,0,34624586,401861,770305,0,0,67452,37500,1456402,401861,322818,0,200044,3805596,133505,0,2419262,0,618013,1052026,1132753,493043,425523,130327
(주)감정평가법인대일감정원,045274,2010/12,12192137,4384553,7807584,6795968,3862223,6795968,1515000,0,0,36797079,484468,556612,0,0,80172,0,1126980,484468,613542,0,184011,3567202,98441,0,2370608,0,732737,1050465,1325550,556728,354468,235273
(주)감정평가법인대일감정원,045274,2011/12,14104085,5661989,8442095,8570713,4923545,8570713,1515000,0,0,38925087,455846,516198,0,0,136155,0,2398561,455846,431569,0,257006,3619639,63355,0,2094125,0,664728,1220527,1278553,585417,347045,113886
(주)감정평가법인대일감정원,045274,2012/12,14010503,4676072,9334430,8613525,4676072,8613525,1515000,0,0,37125576,1031694,512809,0,0,132902,0,-330799,1031694,943474,0,352906,3472129,37565,0,3035178,0,1341633,1020396,953588,584370,520566,122407
