,회사명,거래소코드,회계년도,자산,부채,자본,유동자산,유동부채,당좌자산,단기차입금,장기차입금,사채,매출액,당기순이익,감가상각비,기타대손상각비,이자비용,이자수익,유동성장기부채,영업활동으로 인한 현금흐름,영업이익,매출원가,투자자산,유형자산,무형자산,이연자산,매출채권,재고자산,법인세비용차감전,세금과공과,퇴직급여,임차료,영업외수익,영업외비용,회계월
75055,주식회사전주원파워,10128,2013,754213725.0,491254744.0,262958981.0,193404062.0,252300024.0,127382200.0,62090145.0,188917000.0,30000000.0,739262836.0,12637189.0,88779.0,0.0,0.0,887130.0,119973169.0,77583888.0,37000224.0,614729739.0,7598498.0,505960916.0,42849539.0,0.0,83162519.0,66021862.0,16172983.0,132519.0,458082.0,829919.0,7940661.0,28767903.0,Dec
75056,주식회사전주원파워,10128,2014,704799824.0,465502704.0,239297120.0,170788864.0,123084444.0,91540885.0,57205352.0,289472800.0,30000000.0,654367237.0,-16767598.0,67480.0,0.0,0.0,664245.0,2707200.0,37426400.0,2709300.0,569111203.0,8757374.0,487332537.0,33831070.0,0.0,66802154.0,79247979.0,-18259014.0,126084.0,988141.0,836738.0,7203654.0,28171967.0,Dec
75057,주식회사전주원파워,10128,2015,664763112.0,487285790.0,177477323.0,169186845.0,191012829.0,98705707.0,66297705.0,268318486.0,10000000.0,580948505.0,-62588810.0,45531.0,0.0,0.0,548731.0,57966289.0,-1446876.0,-46487697.0,542522347.0,12243651.0,455455412.0,24812602.0,0.0,74197824.0,70481138.0,-61588676.0,116003.0,460264.0,632599.0,6646289.0,21747268.0,Dec
75058,주식회사전주원파워,10128,2016,651732521.0,497696453.0,154036067.0,170719560.0,193325940.0,88956717.0,98178006.0,262819579.0,10000000.0,615192554.0,-24696758.0,40097.0,0.0,0.0,395764.0,21170893.0,29883307.0,-3260316.0,551932370.0,36748379.0,425619321.0,15887590.0,0.0,65004298.0,81762844.0,-26761765.0,101520.0,422314.0,567452.0,10057462.0,33558911.0,Dec
75059,주식회사전주원파워,10128,2017,591617535.0,420116096.0,171501439.0,137428766.0,157065490.0,71124564.0,81737038.0,236296155.0,0.0,627996105.0,15462900.0,41071.0,0.0,0.0,808269.0,14360490.0,36663838.0,-15003149.0,578388090.0,91217951.0,343562380.0,6843263.0,0.0,54110889.0,66304202.0,12156504.0,106533.0,543950.0,567452.0,49626190.0,22466537.0,Dec
169991,주식회사제이엘유나이티드,66128,2015,502369798.0,505419462.0,-3049663.0,475079616.0,5419462.0,81428007.0,3240000.0,500000000.0,0.0,46137077.0,-2817091.0,6787.0,0.0,0.0,278286.0,0.0,-46555114.0,9596522.0,35328097.0,0.0,4225.0,0.0,0.0,22685934.0,393651610.0,-2817091.0,292349.0,0.0,0.0,306323.0,12719936.0,Dec
169992,주식회사제이엘유나이티드,66128,2016,584260850.0,596627190.0,-12366340.0,536639517.0,286577179.0,128430316.0,0.0,310000000.0,0.0,95362156.0,-9316677.0,4401.0,0.0,0.0,328524.0,35000000.0,252343729.0,8377420.0,77502212.0,0.0,12248.0,1193.0,0.0,228201.0,408209200.0,-9316677.0,16370.0,72503.0,30637.0,568760.0,18262857.0,Dec
169993,주식회사제이엘유나이티드,66128,2017,563658855.0,551632393.0,12026462.0,514483588.0,143341868.0,124791459.0,0.0,408000000.0,0.0,296291455.0,24392803.0,11021.0,0.0,0.0,474114.0,0.0,-73288474.0,45789889.0,243360042.0,1910000.0,621127.0,923.0,0.0,26577.0,389692129.0,27828040.0,640686.0,69234.0,24480.0,3026337.0,20988187.0,Dec
275529,주식회사제일건설,18479,2007,659152184.0,586271879.0,72880306.0,341150040.0,252431954.0,196764873.0,111700000.0,239129267.0,0.0,343917620.0,31550670.0,110349.0,0.0,0.0,2771014.0,16400000.0,43987203.0,46607117.0,291279671.0,9019448.0,301526005.0,0.0,0.0,97071860.0,144385167.0,46505766.0,1539918.0,105538.0,6610.0,3282043.0,3383394.0,Dec
275530,주식회사제일건설,18479,2008,592204774.0,484250052.0,107954722.0,276113383.0,95649374.0,155687640.0,24800000.0,333386492.0,0.0,495301777.0,35074416.0,130013.0,510542.0,0.0,1736929.0,0.0,73617225.0,52511390.0,436402688.0,8205968.0,300880303.0,0.0,0.0,62404642.0,120425743.0,46116050.0,2366464.0,92896.0,6259.0,2446321.0,8841661.0,Dec
275531,주식회사제일건설,18479,2009,507630543.0,397461318.0,110169225.0,487264355.0,113561308.0,111519051.0,38766097.0,240946667.0,5000000.0,152017260.0,2214503.0,133794.0,230000.0,0.0,1136119.0,45378332.0,34182311.0,4796675.0,141006820.0,9075257.0,4432666.0,0.0,0.0,28720329.0,375745303.0,3030197.0,1922397.0,4836.0,57356.0,1979256.0,3745735.0,Dec
62662,주식회사지마켓,12023,2009,1150701665.0,240971946.0,909729719.0,415256989.0,235212381.0,415256989.0,0.0,0.0,0.0,314342293.0,-12799715.0,818747.0,0.0,0.0,16791335.0,0.0,-37523549.0,22488532.0,161558671.0,694331456.0,21073125.0,4076493.0,0.0,107463560.0,0.0,19141186.0,406924.0,3634808.0,5304183.0,18059181.0,21406526.0,Dec
62663,주식회사지마켓,12023,2010,1183182976.0,251076510.0,932106466.0,480194494.0,250881938.0,480194494.0,0.0,0.0,0.0,354006011.0,15087322.0,1340881.0,0.0,0.0,9737096.0,0.0,38639712.0,70136410.0,139932577.0,670060578.0,20474563.0,3089693.0,0.0,136839410.0,0.0,36609195.0,183741.0,2406288.0,5599213.0,12657653.0,46184868.0,Dec
62664,주식회사지마켓,12023,2011,1359576740.0,418965960.0,940610781.0,893742406.0,406231073.0,893742406.0,0.0,0.0,0.0,444138536.0,-1738843.0,1288820.0,0.0,0.0,11482746.0,0.0,16096482.0,64984505.0,159774202.0,8000000.0,32455274.0,406454713.0,0.0,8239517.0,0.0,3048761.0,390581.0,3080177.0,4863873.0,13023803.0,74959547.0,Dec
62665,주식회사지마켓,12023,2012,1474984940.0,476923886.0,998061054.0,1054265398.0,463195343.0,1054265398.0,0.0,0.0,0.0,628090457.0,48053727.0,2726538.0,0.0,0.0,19030070.0,0.0,107051052.0,19352824.0,238106018.0,8000000.0,41809533.0,352026856.0,0.0,9853614.0,0.0,83421058.0,522065.0,5517229.0,7578741.0,66441040.0,2372805.0,Dec
62666,주식회사지마켓,12023,2013,1518536965.0,477092919.0,1041444046.0,1150217997.0,466808529.0,1150217997.0,0.0,0.0,0.0,662246997.0,31813550.0,12718459.0,0.0,0.0,15711970.0,0.0,30789619.0,47692326.0,261348007.0,2000000.0,52341781.0,297852120.0,0.0,9575296.0,0.0,63880069.0,10578684.0,6222140.0,0.0,17650909.0,1463167.0,Dec
62667,주식회사지마켓,12023,2014,1634315034.0,536445598.0,1097869436.0,1305823468.0,535322357.0,1305823468.0,0.0,0.0,0.0,733942992.0,45510945.0,2958204.0,0.0,0.0,14830746.0,0.0,149344454.0,56236591.0,294284769.0,5301384.0,59590063.0,245409586.0,0.0,13405470.0,0.0,79963012.0,642785.0,5315209.0,8608034.0,25267214.0,1540792.0,Dec
62668,주식회사지마켓,12023,2015,1750229084.0,585914032.0,1164315052.0,1480682986.0,585281834.0,1480682986.0,0.0,0.0,0.0,799367306.0,54030199.0,2412521.0,0.0,0.0,10905375.0,0.0,159210412.0,80131468.0,321181928.0,0.0,58647068.0,190989226.0,0.0,11449020.0,0.0,91119164.0,732196.0,6737987.0,8475748.0,11447966.0,460271.0,Dec
62669,주식회사지마켓,12023,2016,1908130448.0,637064935.0,1271065512.0,1677575063.0,636561763.0,1671605743.0,0.0,0.0,0.0,863357340.0,92999617.0,2938873.0,0.0,0.0,17986234.0,0.0,148783767.0,66972350.0,376660700.0,12000000.0,64560565.0,136726512.0,0.0,11661362.0,5969320.0,140422432.0,825467.0,5950918.0,8608085.0,74713923.0,1263841.0,Dec
62670,주식회사지마켓,12023,2017,1881095643.0,693965588.0,1187130055.0,1678680265.0,693733938.0,1662097334.0,0.0,0.0,0.0,951867194.0,39691119.0,3140662.0,0.0,0.0,11182245.0,0.0,145583919.0,62320656.0,471842964.0,32000000.0,68230212.0,84934104.0,0.0,17015599.0,16582932.0,77079768.0,1146435.0,6416792.0,8623085.0,19275773.0,4516661.0,Dec
30329,주식회사지에스엔텍,40554,2012,533390408.0,458648471.0,74741937.0,206736398.0,296045338.0,190333853.0,148132487.0,143175000.0,20000000.0,324624889.0,732823.0,322455.0,0.0,0.0,254242.0,43865000.0,-16206359.0,2674145.0,304459483.0,1228652.0,322781250.0,2295496.0,0.0,55587469.0,16402546.0,1115833.0,0.0,573317.0,321377.0,28411330.0,29969641.0,Dec
30331,주식회사지에스엔텍,40554,2014,566814112.0,460444183.0,106369930.0,214565715.0,451034971.0,184328527.0,161932646.0,5810000.0,0.0,321132097.0,-11881719.0,689501.0,0.0,0.0,11171.0,152160000.0,-23537544.0,2006774.0,299779778.0,10696782.0,333314696.0,1563410.0,0.0,54327222.0,30237188.0,-11853455.0,0.0,691150.0,330951.0,18019730.0,31879959.0,Dec
30332,주식회사지에스엔텍,40554,2015,597044712.0,537901141.0,59143571.0,252941894.0,535817169.0,225226607.0,172452300.0,0.0,0.0,478724949.0,-47476860.0,414348.0,0.0,0.0,751.0,141710000.0,14018510.0,-28387185.0,461923791.0,8920870.0,333736745.0,636633.0,0.0,83235645.0,27715287.0,-47476860.0,0.0,819935.0,617147.0,29457965.0,48547640.0,Dec
193414,주식회사카펙발레오,20029,2017,891172020.0,208511292.0,682660728.0,216872227.0,161927167.0,156593456.0,14000000.0,0.0,0.0,699354109.0,15360431.0,1285166.0,0.0,0.0,1087368.0,0.0,40046511.0,20731410.0,640242666.0,425324502.0,207140823.0,25662017.0,0.0,116148634.0,60278771.0,18314431.0,274861.0,2813281.0,0.0,5396465.0,7813444.0,Dec
170857,주식회사케이리얼티제1호기업구조조정부동산투자회사,62667,2012,503558949.0,299041102.0,204517848.0,13397228.0,4708166.0,13397228.0,0.0,260000000.0,0.0,18432475.0,5820327.0,1985986.0,0.0,0.0,0.0,0.0,20476550.0,14142380.0,0.0,490161721.0,0.0,0.0,0.0,0.0,0.0,5820327.0,1165643.0,0.0,0.0,186210.0,8508264.0,Jun
193571,주식회사케이조선,22510,2001,612137078.0,453035793.0,159101285.0,262146533.0,263205647.0,238390151.0,0.0,44908642.0,111260179.0,442786035.0,8479792.0,368424.0,3771745.0,0.0,7601618.0,11914592.0,12230451.0,43858567.0,380079312.0,41268830.0,300173514.0,332545.0,0.0,109806162.0,23756382.0,13628168.0,853083.0,292083.0,40998.0,22505815.0,52736215.0,Dec
193572,주식회사케이조선,22510,2002,635874043.0,394307728.0,241566315.0,271326342.0,252956593.0,254572540.0,33403427.0,11883884.0,122555287.0,563928946.0,43679307.0,294160.0,175183.0,0.0,2265663.0,2076878.0,-13510976.0,55422347.0,477372011.0,14737417.0,341509337.0,892050.0,0.0,156134819.0,16753802.0,61119087.0,923559.0,489133.0,51100.0,36878961.0,31182220.0,Dec
193573,주식회사케이조선,22510,2015,2431272000.0,5455552000.0,-3024280000.0,1019361000.0,1642691000.0,954148000.0,285937000.0,2782350000.0,225325000.0,2084219000.0,-724554000.0,258000.0,19222000.0,0.0,11201000.0,0.0,-200316000.0,-182673000.0,2201127000.0,140132000.0,1237137000.0,15333000.0,0.0,112956000.0,65213000.0,-723910000.0,920000.0,2356000.0,3600000.0,472538000.0,1013775000.0,Dec
193574,주식회사케이조선,22510,2016,1573629000.0,806501000.0,767128000.0,580638000.0,273384000.0,556825000.0,939000.0,0.0,0.0,1068181000.0,3778655000.0,222000.0,88687000.0,0.0,9754000.0,0.0,-128914000.0,-197513000.0,1217378000.0,17965000.0,963759000.0,9090000.0,0.0,80562000.0,23813000.0,3635826000.0,404000.0,862000.0,3243000.0,5834985000.0,2001646000.0,Dec
193575,주식회사케이조선,22510,2017,1232641000.0,574184000.0,658457000.0,319862000.0,211828000.0,309232000.0,931000.0,0.0,0.0,395828000.0,-105937000.0,116000.0,1162000.0,0.0,5246000.0,0.0,126693000.0,-115975000.0,486992000.0,37389000.0,867289000.0,4801000.0,0.0,30347000.0,10630000.0,-105771000.0,234000.0,921000.0,334000.0,377536000.0,367332000.0,Dec
244992,주식회사케이큐브홀딩스,51729,2014,1238711414.0,274490273.0,964221141.0,2484923.0,139615.0,2484923.0,0.0,5000000.0,0.0,0.0,15577461.0,404.0,0.0,0.0,25474.0,0.0,-265522.0,-424203.0,0.0,1234748523.0,790.0,0.0,0.0,0.0,0.0,12165511.0,1334.0,19958.0,12000.0,22794743.0,10205030.0,Dec
244993,주식회사케이큐브홀딩스,51729,2015,1174328415.0,272241051.0,902087364.0,7903756.0,20237189.0,7903756.0,20000000.0,0.0,0.0,0.0,-1216590.0,221356.0,0.0,0.0,48886.0,0.0,120439.0,-1158666.0,0.0,1162794330.0,356645.0,1031667.0,0.0,0.0,0.0,-1287031.0,5957.0,114612.0,26500.0,2234087.0,2362452.0,Dec
244994,주식회사케이큐브홀딩스,51729,2016,845812425.0,247374076.0,598438349.0,45176045.0,80476404.0,45176045.0,80000000.0,0.0,0.0,0.0,-2538346.0,165739.0,0.0,0.0,1341779.0,0.0,-1274135.0,-1846995.0,0.0,796929194.0,202006.0,733333.0,0.0,0.0,0.0,-2650349.0,11099.0,80946.0,139339.0,3148979.0,3952334.0,Dec
244995,주식회사케이큐브홀딩스,51729,2017,1575887351.0,511882388.0,1064004963.0,56687933.0,214151400.0,56687933.0,212900000.0,0.0,0.0,0.0,-68442.0,66430.0,0.0,0.0,2632549.0,0.0,-1373486.0,-2714275.0,0.0,1511795004.0,4156837.0,0.0,0.0,0.0,0.0,-369746.0,28761.0,262760.0,144000.0,12182754.0,9838225.0,Dec
130985,주식회사케이티아이컴,21499,2001,2485016588.0,665947965.0,1819068623.0,1158190861.0,3225431.0,1158190861.0,0.0,0.0,0.0,0.0,19068623.0,515395.0,0.0,0.0,44488793.0,0.0,-9451081.0,-28366565.0,0.0,1268093.0,4951739.0,1305557863.0,0.0,0.0,0.0,30551011.0,212534.0,538977.0,919012.0,58958859.0,41283.0,Dec
130986,주식회사케이티아이컴,21499,2002,2464425692.0,646243442.0,1818182250.0,1114765473.0,130624994.0,1109446903.0,0.0,0.0,0.0,0.0,-886373.0,1543028.0,0.0,0.0,40026219.0,0.0,-10280903.0,-61302663.0,0.0,1588983.0,109990974.0,1217201776.0,0.0,0.0,5318571.0,-1244853.0,282653.0,2023747.0,2791274.0,60244010.0,186200.0,Dec
171105,주식회사코크렙파인에비뉴위탁관리부동산투자회사,68453,2013,536135960.0,331409345.0,204726615.0,43497669.0,23915291.0,43497669.0,0.0,292500000.0,0.0,9110250.0,2777022.0,1426479.0,0.0,0.0,122508.0,0.0,27547193.0,6397108.0,0.0,280697.0,492357595.0,0.0,0.0,98591.0,0.0,2777022.0,42255.0,0.0,0.0,642187.0,4262272.0,Dec
14213,주식회사테크팩솔루션,57120,2016,524111027.0,287826462.0,236284565.0,218864945.0,151295408.0,170644826.0,0.0,100000000.0,0.0,393591788.0,41312917.0,16638.0,0.0,0.0,641172.0,68965591.0,59131912.0,59883506.0,313717034.0,47420.0,226189698.0,78181520.0,0.0,100917676.0,48220119.0,54461556.0,61577.0,291620.0,209771.0,1386145.0,6808095.0,Dec
131274,주식회사티머니,40933,2004,564454630.0,535916272.0,28538357.0,455427167.0,467922714.0,453745905.0,0.0,55200000.0,12500000.0,9654319.0,-11466360.0,52467.0,279467.0,0.0,52429.0,0.0,16567157.0,-12057541.0,16406572.0,7000000.0,101617864.0,92249.0,0.0,6108588.0,1681262.0,-11466360.0,3114.0,62604.0,449242.0,3362819.0,2771637.0,Dec
131287,주식회사티머니,40933,2017,533703854.0,372629249.0,161074606.0,344422391.0,346995844.0,335717758.0,0.0,0.0,0.0,257786187.0,17103102.0,544056.0,861282.0,0.0,2842704.0,0.0,53332677.0,15524332.0,196661855.0,2797241.0,149203178.0,22124341.0,0.0,27616080.0,8704633.0,19562829.0,284120.0,1802237.0,3468862.0,18452346.0,14413849.0,Dec
62793,주식회사티몬,62400,2016,711801812.0,444197402.0,267604410.0,203903206.0,414066501.0,187338239.0,0.0,0.0,20001796.0,203554486.0,-155979671.0,1495682.0,0.0,0.0,2095690.0,0.0,-32831056.0,-155124154.0,0.0,5003956.0,10303074.0,484849665.0,0.0,15929085.0,16564968.0,-155979671.0,822856.0,4427895.0,4318942.0,4585564.0,5441081.0,Dec
203019,주식회사파라다이스글로벌,26467,2011,531484407.0,270699243.0,260785165.0,111013458.0,226638286.0,110178712.0,186560150.0,22413500.0,0.0,152005120.0,35644063.0,253495.0,25044749.0,0.0,2224549.0,4085500.0,2604995.0,17392588.0,119429494.0,328300117.0,36809521.0,49803259.0,0.0,28479987.0,834746.0,30184796.0,885871.0,589673.0,170031.0,57465204.0,44672995.0,Dec
203020,주식회사파라다이스글로벌,26467,2012,559589870.0,229239822.0,330350048.0,202385909.0,188632266.0,201216339.0,112967000.0,13677500.0,0.0,227288163.0,79240975.0,851706.0,4747963.0,0.0,4784447.0,14836000.0,11382558.0,24262209.0,181622860.0,266455283.0,37594724.0,47395442.0,0.0,27316063.0,1169570.0,123189557.0,1218704.0,928177.0,529728.0,124909763.0,25982415.0,Dec
203021,주식회사파라다이스글로벌,26467,2013,591484197.0,156376030.0,435108167.0,269503141.0,128934307.0,268997558.0,60367000.0,440000.0,0.0,186788174.0,109110266.0,1276451.0,3244.0,0.0,5908201.0,818750.0,567677.0,4747214.0,163924112.0,278941442.0,37357705.0,904431.0,0.0,24980351.0,505583.0,22854949.0,363732.0,497752.0,267707.0,26850547.0,8742812.0,Dec
203022,주식회사파라다이스글로벌,26467,2014,679231955.0,169727214.0,509504741.0,249489284.0,133996473.0,249105059.0,80367000.0,440000.0,0.0,213075775.0,30687923.0,1195988.0,7538233.0,0.0,4976786.0,0.0,-50916152.0,6558154.0,181098430.0,376478809.0,36371497.0,10792528.0,0.0,81962366.0,384224.0,21777705.0,831899.0,559140.0,230534.0,46492880.0,31273329.0,Dec
203023,주식회사파라다이스글로벌,26467,2015,775540649.0,251173847.0,524366802.0,380133718.0,164100259.0,379915454.0,68167000.0,45000000.0,0.0,207928374.0,30913654.0,187878.0,13845037.0,0.0,3341565.0,0.0,-26956312.0,-13809918.0,191818894.0,353345307.0,31007686.0,8084271.0,0.0,129934824.0,218264.0,-50315851.0,608207.0,303978.0,58126.0,4248051.0,40753983.0,Dec
203024,주식회사파라다이스글로벌,26467,2016,772560117.0,253293436.0,519266682.0,359777286.0,209935020.0,359558324.0,108167000.0,0.0,0.0,318103464.0,-4488926.0,116933.0,5281780.0,0.0,4507440.0,30000000.0,-55637719.0,-5342871.0,300006009.0,369109965.0,36194550.0,5585743.0,0.0,158782848.0,218962.0,-3789607.0,512433.0,282525.0,22491.0,30089302.0,28536038.0,Dec
203025,주식회사파라다이스글로벌,26467,2017,687230681.0,218751376.0,468479305.0,279328444.0,176336406.0,279092704.0,106667000.0,0.0,0.0,248011820.0,-53254022.0,81644.0,17491432.0,0.0,4031707.0,0.0,20033523.0,-6311249.0,229678910.0,361243752.0,42875281.0,2960155.0,0.0,134502018.0,235740.0,-53781318.0,392205.0,183559.0,16092.0,6346969.0,53817038.0,Dec
131320,주식회사파라다이스세가사미,67234,2015,889514169.0,409901775.0,479612394.0,445886213.0,23692559.0,445505860.0,0.0,402262500.0,0.0,95157148.0,10213091.0,222828.0,0.0,0.0,2640772.0,2350000.0,13311613.0,10469925.0,68226771.0,7917130.0,276576673.0,157446164.0,0.0,2616117.0,380353.0,13129395.0,25461.0,582209.0,372029.0,6033121.0,3373651.0,Dec
131321,주식회사파라다이스세가사미,67234,2016,1148118896.0,668075832.0,480043065.0,283616122.0,32718310.0,283486111.0,0.0,634279628.0,0.0,95683668.0,2279402.0,39983.0,58252.0,0.0,6884506.0,3000000.0,10895820.0,-502586.0,75190600.0,10616202.0,697066346.0,154214293.0,0.0,3042261.0,130011.0,2944236.0,46601.0,403304.0,216907.0,10423506.0,6976684.0,Dec
131322,주식회사파라다이스세가사미,67234,2017,1315197599.0,760725955.0,554471644.0,201964900.0,61871124.0,198723595.0,0.0,697558159.0,0.0,200484005.0,-46823441.0,0.0,0.0,0.0,3522873.0,3187500.0,4731397.0,-32726016.0,176036345.0,12242208.0,935316923.0,163250862.0,0.0,6862611.0,3241305.0,-47323613.0,1384592.0,243995.0,3017623.0,9909327.0,24506923.0,Dec
82732,주식회사팔도,17948,2012,662706357.0,262918452.0,399787905.0,60079964.0,111156859.0,35042587.0,59400000.0,128875000.0,0.0,336194219.0,56798862.0,1313645.0,-169333.0,0.0,1502651.0,11125000.0,8261980.0,-25247976.0,274724871.0,411246986.0,167855365.0,14495835.0,0.0,22659783.0,25037376.0,8497803.0,1125215.0,2415950.0,2762948.0,51182862.0,17437083.0,Dec
103136,주식회사팔도,17948,2012,662706357.0,262918452.0,399787905.0,60079964.0,111156859.0,35042587.0,59400000.0,128875000.0,0.0,336194219.0,56798862.0,1313645.0,-169333.0,0.0,1502651.0,11125000.0,8261980.0,-25247976.0,274724871.0,411246986.0,167855365.0,14495835.0,0.0,22659783.0,25037376.0,8497803.0,1125215.0,2415950.0,2762948.0,51182862.0,17437083.0,Dec
139402,주식회사팔도,17948,2012,662706357.0,262918452.0,399787905.0,60079964.0,111156859.0,35042587.0,59400000.0,128875000.0,0.0,336194219.0,56798862.0,1313645.0,-169333.0,0.0,1502651.0,11125000.0,8261980.0,-25247976.0,274724871.0,411246986.0,167855365.0,14495835.0,0.0,22659783.0,25037376.0,8497803.0,1125215.0,2415950.0,2762948.0,51182862.0,17437083.0,Dec
253517,주식회사팔도,17948,2012,662706357.0,262918452.0,399787905.0,60079964.0,111156859.0,35042587.0,59400000.0,128875000.0,0.0,336194219.0,56798862.0,1313645.0,-169333.0,0.0,1502651.0,11125000.0,8261980.0,-25247976.0,274724871.0,411246986.0,167855365.0,14495835.0,0.0,22659783.0,25037376.0,8497803.0,1125215.0,2415950.0,2762948.0,51182862.0,17437083.0,Dec
82733,주식회사팔도,17948,2013,596879489.0,243223470.0,353656019.0,50624369.0,125157858.0,30567245.0,60600000.0,106625000.0,0.0,323570594.0,-36566185.0,958429.0,0.0,0.0,531784.0,22250000.0,5472939.0,-18892979.0,255500913.0,426799698.0,110046729.0,0.0,0.0,24770780.0,20057124.0,-47763093.0,1090059.0,2552519.0,2718319.0,46054237.0,74924351.0,Dec
103137,주식회사팔도,17948,2013,596879489.0,243223470.0,353656019.0,50624369.0,125157858.0,30567245.0,60600000.0,106625000.0,0.0,323570594.0,-36566185.0,958429.0,0.0,0.0,531784.0,22250000.0,5472939.0,-18892979.0,255500913.0,426799698.0,110046729.0,0.0,0.0,24770780.0,20057124.0,-47763093.0,1090059.0,2552519.0,2718319.0,46054237.0,74924351.0,Dec
139403,주식회사팔도,17948,2013,596879489.0,243223470.0,353656019.0,50624369.0,125157858.0,30567245.0,60600000.0,106625000.0,0.0,323570594.0,-36566185.0,958429.0,0.0,0.0,531784.0,22250000.0,5472939.0,-18892979.0,255500913.0,426799698.0,110046729.0,0.0,0.0,24770780.0,20057124.0,-47763093.0,1090059.0,2552519.0,2718319.0,46054237.0,74924351.0,Dec
253518,주식회사팔도,17948,2013,596879489.0,243223470.0,353656019.0,50624369.0,125157858.0,30567245.0,60600000.0,106625000.0,0.0,323570594.0,-36566185.0,958429.0,0.0,0.0,531784.0,22250000.0,5472939.0,-18892979.0,255500913.0,426799698.0,110046729.0,0.0,0.0,24770780.0,20057124.0,-47763093.0,1090059.0,2552519.0,2718319.0,46054237.0,74924351.0,Dec
82734,주식회사팔도,17948,2014,591720255.0,243835948.0,347884306.0,53581565.0,129549532.0,37399730.0,87300000.0,103175000.0,0.0,329983661.0,26618653.0,816210.0,0.0,0.0,487448.0,3450000.0,-764281.0,-2845174.0,248628334.0,425910676.0,103478092.0,0.0,0.0,25672579.0,16181835.0,31744218.0,1073795.0,2291506.0,2177058.0,43532646.0,8943255.0,Dec
103138,주식회사팔도,17948,2014,591720255.0,243835948.0,347884306.0,53581565.0,129549532.0,37399730.0,87300000.0,103175000.0,0.0,329983661.0,26618653.0,816210.0,0.0,0.0,487448.0,3450000.0,-764281.0,-2845174.0,248628334.0,425910676.0,103478092.0,0.0,0.0,25672579.0,16181835.0,31744218.0,1073795.0,2291506.0,2177058.0,43532646.0,8943255.0,Dec
139404,주식회사팔도,17948,2014,591720255.0,243835948.0,347884306.0,53581565.0,129549532.0,37399730.0,87300000.0,103175000.0,0.0,329983661.0,26618653.0,816210.0,0.0,0.0,487448.0,3450000.0,-764281.0,-2845174.0,248628334.0,425910676.0,103478092.0,0.0,0.0,25672579.0,16181835.0,31744218.0,1073795.0,2291506.0,2177058.0,43532646.0,8943255.0,Dec
253519,주식회사팔도,17948,2014,591720255.0,243835948.0,347884306.0,53581565.0,129549532.0,37399730.0,87300000.0,103175000.0,0.0,329983661.0,26618653.0,816210.0,0.0,0.0,487448.0,3450000.0,-764281.0,-2845174.0,248628334.0,425910676.0,103478092.0,0.0,0.0,25672579.0,16181835.0,31744218.0,1073795.0,2291506.0,2177058.0,43532646.0,8943255.0,Dec
82735,주식회사팔도,17948,2015,608241228.0,234494526.0,373746701.0,55132613.0,141606246.0,37965931.0,84300000.0,80075000.0,0.0,371277727.0,32849435.0,659130.0,0.0,0.0,474785.0,3100000.0,21329535.0,11424798.0,265454130.0,443989434.0,97418562.0,1986071.0,0.0,32594133.0,17166682.0,37136370.0,1069933.0,1983860.0,2195793.0,33864002.0,8152429.0,Dec
103139,주식회사팔도,17948,2015,608241228.0,234494526.0,373746701.0,55132613.0,141606246.0,37965931.0,84300000.0,80075000.0,0.0,371277727.0,32849435.0,659130.0,0.0,0.0,474785.0,3100000.0,21329535.0,11424798.0,265454130.0,443989434.0,97418562.0,1986071.0,0.0,32594133.0,17166682.0,37136370.0,1069933.0,1983860.0,2195793.0,33864002.0,8152429.0,Dec
139405,주식회사팔도,17948,2015,608241228.0,234494526.0,373746701.0,55132613.0,141606246.0,37965931.0,84300000.0,80075000.0,0.0,371277727.0,32849435.0,659130.0,0.0,0.0,474785.0,3100000.0,21329535.0,11424798.0,265454130.0,443989434.0,97418562.0,1986071.0,0.0,32594133.0,17166682.0,37136370.0,1069933.0,1983860.0,2195793.0,33864002.0,8152429.0,Dec
253520,주식회사팔도,17948,2015,608241228.0,234494526.0,373746701.0,55132613.0,141606246.0,37965931.0,84300000.0,80075000.0,0.0,371277727.0,32849435.0,659130.0,0.0,0.0,474785.0,3100000.0,21329535.0,11424798.0,265454130.0,443989434.0,97418562.0,1986071.0,0.0,32594133.0,17166682.0,37136370.0,1069933.0,1983860.0,2195793.0,33864002.0,8152429.0,Dec
82736,주식회사팔도,17948,2016,669416403.0,219257219.0,450159184.0,60865921.0,105036038.0,40307802.0,49648077.0,96975000.0,0.0,429879949.0,61794971.0,794758.0,0.0,0.0,537624.0,3100000.0,22764391.0,23206739.0,299199855.0,502279753.0,94738554.0,993036.0,0.0,30303027.0,20558119.0,65676551.0,1080744.0,3039840.0,2653285.0,48682745.0,6212933.0,Dec
103140,주식회사팔도,17948,2016,669416403.0,219257219.0,450159184.0,60865921.0,105036038.0,40307802.0,49648077.0,96975000.0,0.0,429879949.0,61794971.0,794758.0,0.0,0.0,537624.0,3100000.0,22764391.0,23206739.0,299199855.0,502279753.0,94738554.0,993036.0,0.0,30303027.0,20558119.0,65676551.0,1080744.0,3039840.0,2653285.0,48682745.0,6212933.0,Dec
