회사명,거래소코드,회계년도,[제조]   이자비용
(주)그레이프커뮤니케이션즈,013502,2003/12,43346
(주)그레이프커뮤니케이션즈,013502,2004/12,28207
(주)그레이프커뮤니케이션즈,013502,2005/12,72297
(주)그레이프커뮤니케이션즈,013502,2006/12,9135
(주)그레이프커뮤니케이션즈,013502,2007/12,77528
(주)그레이프커뮤니케이션즈,013502,2008/12,220102
(주)그레이프커뮤니케이션즈,013502,2009/12,343206
(주)그레이프커뮤니케이션즈,013502,2010/12,227684
(주)그레이프커뮤니케이션즈,013502,2011/12,215054
(주)그레이프커뮤니케이션즈,013502,2012/12,176226
(주)그레이프커뮤니케이션즈,013502,2013/12,122576
(주)그레이프커뮤니케이션즈,013502,2014/12,54620
(주)그레이프커뮤니케이션즈,013502,2015/12,15327
(주)그레이프커뮤니케이션즈,013502,2016/12,115568
(주)그레이프커뮤니케이션즈,013502,2017/12,134015
(주)그룹한어소시에이트,073181,2014/12,272644
(주)그룹한어소시에이트,073181,2015/12,364733
(주)그룹한어소시에이트,073181,2016/12,307382
(주)그룹한어소시에이트,073181,2017/12,317198
(주)그리드위즈,085871,2017/12,41388
(주)극동선박설계,053186,2007/12,20600
(주)극동선박설계,053186,2008/12,19092
(주)극동선박설계,053186,2009/12,15449
(주)극동선박설계,053186,2010/12,8754
(주)극동선박설계,053186,2011/12,0
(주)극동선박설계,053186,2012/12,0
(주)극동선박설계,053186,2013/12,0
(주)극동선박설계,053186,2014/12,0
(주)글라세움,085843,2017/12,175
(주)글러브엔터테인먼트,086560,2017/12,0
(주)글로벌엔지니어링테크놀로지,085680,2017/12,116632
(주)글로텍엔지니어링,063206,2011/12,0
(주)글로텍엔지니어링,063206,2012/12,0
(주)글로텍엔지니어링,063206,2013/12,0
(주)글로텍엔지니어링,063206,2014/12,0
(주)글로텍엔지니어링,063206,2015/12,41595
(주)글로텍엔지니어링,063206,2016/12,70371
(주)글로텍엔지니어링,063206,2017/12,49676
(주)김앤에이엘,059806,2009/12,397989
(주)김앤에이엘,059806,2010/12,413606
(주)김앤에이엘,059806,2011/12,625868
(주)김앤에이엘,059806,2012/12,744766
(주)김앤에이엘,059806,2013/12,686856
(주)나라기술단,080565,2016/12,0
(주)나라기술단,080565,2017/12,0
(주)나무이쿼티,059252,2009/12,737
(주)나무이쿼티,059252,2010/12,15342
(주)나스미디어,040808,2004/12,0
(주)나스미디어,040808,2005/12,0
(주)나스미디어,040808,2006/12,0
(주)나스미디어,040808,2007/12,48025
(주)나스미디어,040808,2008/12,36536
(주)나스미디어,040808,2009/12,40393
(주)나스미디어,040808,2010/12,117923
(주)나스미디어,040808,2011/12,250000
(주)나스미디어,040808,2012/12,0
(주)나스텍엔지니어링,049100,2007/12,117193
(주)나스텍엔지니어링,049100,2008/12,88342
(주)나스텍엔지니어링,049100,2009/12,119876
(주)나스텍엔지니어링,049100,2010/12,95222
(주)남현2,085671,2017/12,139329
(주)내경엔지니어링,053058,2007/12,0
(주)내경엔지니어링,053058,2008/12,0
(주)내경엔지니어링,053058,2012/12,1181
(주)내경엔지니어링,053058,2017/12,0
(주)내츄럴엔도텍,063634,2012/12,4521
(주)네오브이,078577,2015/12,250758
(주)네오브이,078577,2016/12,244064
(주)네오브이,078577,2017/12,277883
(주)넥셀,080535,2016/12,5340
(주)넥셀,080535,2017/12,9863
(주)넥스인베스트먼트,074231,2014/12,198309
(주)넥스인베스트먼트,074231,2015/12,766534
(주)넥스인베스트먼트,074231,2016/12,710096
(주)넥스인베스트먼트,074231,2017/12,750473
(주)노무라마이크로사이언스코리아,042900,2005/12,935
(주)노무라마이크로사이언스코리아,042900,2006/12,0
(주)노무라마이크로사이언스코리아,042900,2007/12,0
(주)노무라마이크로사이언스코리아,042900,2008/12,0
(주)노무라마이크로사이언스코리아,042900,2009/12,28755
(주)노무라마이크로사이언스코리아,042900,2010/12,6823
(주)노무라마이크로사이언스코리아,042900,2011/12,34282
(주)노무라마이크로사이언스코리아,042900,2012/12,11954
(주)노무라마이크로사이언스코리아,042900,2013/12,0
(주)노무라마이크로사이언스코리아,042900,2014/12,23301
(주)노무라마이크로사이언스코리아,042900,2015/12,0
(주)노무라마이크로사이언스코리아,042900,2016/12,0
(주)노무라마이크로사이언스코리아,042900,2017/12,0
(주)노브메타파마,069023,2013/12,0
(주)노브메타파마,069023,2014/12,0
(주)녹십자랩셀,069152,2014/12,0
(주)녹십자랩셀,069152,2015/12,0
(주)농심기획,013451,2001/12,25
(주)농심기획,013451,2002/12,41
(주)농심기획,013451,2003/12,0
(주)농심기획,013451,2004/12,0
(주)농심기획,013451,2005/12,0
(주)농심기획,013451,2006/12,0
(주)농심기획,013451,2007/12,0
(주)농심기획,013451,2008/12,0
(주)농심기획,013451,2009/12,0
(주)농심기획,013451,2010/12,0
(주)농심기획,013451,2011/12,578
(주)농심기획,013451,2012/12,9304
(주)농심기획,013451,2013/12,0
(주)농심기획,013451,2014/12,0
(주)농심기획,013451,2015/12,0
(주)농심기획,013451,2016/12,0
(주)농심기획,013451,2017/12,0
(주)농협경제연구소,047775,2007/12,0
(주)농협경제연구소,047775,2008/12,0
(주)농협경제연구소,047775,2009/12,0
(주)농협경제연구소,047775,2010/12,0
(주)농협경제연구소,047775,2011/12,0
(주)농협경제연구소,047775,2012/12,0
(주)농협경제연구소,047775,2013/12,0
(주)농협경제연구소,047775,2014/12,0
(주)농협파트너스,054656,2009/12,0
(주)농협파트너스,054656,2010/12,0
(주)농협파트너스,054656,2011/12,0
(주)농협파트너스,054656,2012/12,0
(주)농협파트너스,054656,2013/12,0
(주)농협파트너스,054656,2014/12,0
(주)농협파트너스,054656,2015/12,0
(주)농협파트너스,054656,2016/12,0
(주)농협파트너스,054656,2017/12,0
(주)뉴라클사이언스,087120,2017/12,112084
(주)뉴빛테크놀러지,071002,2013/12,10979
(주)뉴빛테크놀러지,071002,2014/12,10751
(주)뉴빛테크놀러지,071002,2015/12,11428
(주)뉴빛테크놀러지,071002,2016/12,7
(주)다산컨설턴트,026278,2001/12,518807
(주)다산컨설턴트,026278,2002/12,468884
(주)다산컨설턴트,026278,2003/12,418023
(주)다산컨설턴트,026278,2004/12,257165
(주)다산컨설턴트,026278,2005/12,310454
(주)다산컨설턴트,026278,2006/12,496512
(주)다산컨설턴트,026278,2007/12,614144
(주)다산컨설턴트,026278,2008/12,464702
(주)다산컨설턴트,026278,2009/12,705660
(주)다산컨설턴트,026278,2010/12,843104
(주)다산컨설턴트,026278,2011/12,995666
(주)다산컨설턴트,026278,2012/12,997591
(주)다산컨설턴트,026278,2013/12,1005026
(주)다산컨설턴트,026278,2014/12,1099681
(주)다산컨설턴트,026278,2015/12,971310
(주)다산컨설턴트,026278,2016/12,716342
(주)다산컨설턴트,026278,2017/12,729826
(주)다우진유전자연구소,076355,2015/12,33498
(주)다우진유전자연구소,076355,2016/12,36807
(주)다우진유전자연구소,076355,2017/12,45383
(주)다이오진,078417,2015/12,0
(주)다이오진,078417,2016/12,55322
(주)다인그룹엔지니어링건축사사무소,075741,2015/12,0
(주)다인그룹엔지니어링건축사사무소,075741,2016/12,0
(주)다인그룹엔지니어링건축사사무소,075741,2017/12,44290
(주)단건축사사무소,039112,2002/12,413
(주)단건축사사무소,039112,2003/12,28967
(주)단건축사사무소,039112,2004/12,34375
(주)단건축사사무소,039112,2005/12,31864
(주)단건축사사무소,039112,2006/12,9370
