회사명,거래소코드,회계년도,[제조]   이자비용
(주)단우실업,013512,2011/12,22019
(주)단우실업,013512,2012/12,20018
(주)단우실업,013512,2013/12,13466
(주)단우실업,013512,2014/12,11465
(주)단우실업,013512,2015/12,13529
(주)단우실업,013512,2016/12,0
(주)단우실업,013512,2017/12,2
(주)대경산업,070006,2013/12,2676
(주)대경산업,070006,2014/12,12276
(주)대경산업,070006,2015/12,5863
(주)대경산업,070006,2016/12,7657
(주)대경산업,070006,2017/12,10227
(주)대경중공업,057208,2008/12,139326
(주)대경중공업,057208,2009/12,537181
(주)대광,051650,2007/12,268810
(주)대광,051650,2008/12,521187
(주)대광,051650,2009/12,442634
(주)대광,051650,2010/12,365344
(주)대광,051650,2011/12,381736
(주)대광,051650,2012/12,405335
(주)대광,051650,2013/12,372382
(주)대광,051650,2014/12,341654
(주)대광,051650,2015/12,472151
(주)대광,051650,2016/12,573527
(주)대광,051650,2017/12,334038
(주)대광반도체,029762,2002/12,42277
(주)대광반도체,029762,2003/12,9699
(주)대광반도체,029762,2004/12,49725
(주)대광반도체,029762,2005/12,69678
(주)대광반도체,029762,2006/12,68735
(주)대광반도체,029762,2007/12,43139
(주)대광반도체,029762,2008/12,277868
(주)대광반도체,029762,2009/12,570738
(주)대광반도체,029762,2010/12,365179
(주)대광반도체,029762,2011/12,282898
(주)대광반도체,029762,2012/12,283399
(주)대광반도체,029762,2013/12,795230
(주)대광반도체,029762,2014/12,748208
(주)대광반도체,029762,2015/12,632422
(주)대광반도체,029762,2016/12,614370
(주)대광반도체,029762,2017/12,558125
(주)대기공업,040043,2002/12,32019
(주)대기공업,040043,2003/12,272065
(주)대기공업,040043,2004/12,360499
(주)대기공업,040043,2005/12,273132
(주)대기공업,040043,2006/12,256367
(주)대기공업,040043,2007/12,251539
(주)대기공업,040043,2008/12,149469
(주)대기공업,040043,2009/12,93593
(주)대기공업,040043,2010/12,86126
(주)대기공업,040043,2011/12,55650
(주)대기공업,040043,2012/12,7440
(주)대기공업,040043,2013/12,33366
(주)대기공업,040043,2014/12,168822
(주)대기공업,040043,2015/12,147857
(주)대기공업,040043,2016/12,122484
(주)대기공업,040043,2017/12,99881
(주)대길이에스,043633,2005/12,186861
(주)대길이에스,043633,2008/12,336122
(주)대길이에스,043633,2009/12,296572
(주)대길이에스,043633,2010/12,249150
(주)대길이에스,043633,2011/12,331918
(주)대길이에스,043633,2012/12,405065
(주)대길이에스,043633,2013/12,388288
(주)대길이에스,043633,2014/12,373644
(주)대길이에스,043633,2015/12,354742
(주)대길이에스,043633,2016/12,296335
(주)대길이에스,043633,2017/12,280084
(주)대동특장차,074235,2014/12,262631
(주)대동특장차,074235,2015/12,445098
(주)대동특장차,074235,2016/12,388621
(주)대동특장차,074235,2017/12,399287
(주)대동포리마,076797,2015/12,244000
(주)대동포리마,076797,2016/12,431117
(주)대동포리마,076797,2017/12,315015
(주)대룡이앤씨,064739,2011/12,105612
(주)대룡이앤씨,064739,2012/12,95348
(주)대륜에너지,054860,2012/12,0
(주)대륜에너지,054860,2013/12,2111478
(주)대륜중공업,058448,2009/12,1260230
(주)대륜중공업,058448,2010/12,3591920
(주)대륜중공업,058448,2011/12,5905875
(주)대륜중공업,058448,2012/12,5986754
(주)대륜중공업,058448,2013/12,3752135
(주)대륜중공업,058448,2014/12,2263626
(주)대륜중공업,058448,2015/12,2469619
(주)대륜중공업,058448,2016/12,2226753
(주)대륜중공업,058448,2017/12,1291494
(주)대명엔지니어링,049455,2007/12,371493
(주)대명엔지니어링,049455,2008/12,493446
(주)대명엔지니어링,049455,2009/12,511663
(주)대명엔지니어링,049455,2010/12,659547
(주)대명엔지니어링,049455,2011/12,856899
(주)대명엔지니어링,049455,2012/12,1042958
(주)대명엔지니어링,049455,2013/12,1017806
(주)대명엔지니어링,049455,2014/12,1224648
(주)대명엔지니어링,049455,2015/12,1722783
(주)대성디앤에프,086075,2017/12,283039
(주)대세엠케어,050653,2007/12,279480
(주)대세엠케어,050653,2008/12,432405
(주)대세엠케어,050653,2009/12,501576
(주)대세엠케어,050653,2010/12,503091
(주)대세엠케어,050653,2011/12,612637
(주)대세엠케어,050653,2012/12,600579
(주)대세엠케어,050653,2013/12,606971
(주)대세엠케어,050653,2014/12,152155
(주)대세엠케어,050653,2015/12,155119
(주)대승메탈,060024,2009/12,347486
(주)대승메탈,060024,2010/12,609503
(주)대승메탈,060024,2011/12,601858
(주)대승메탈,060024,2012/12,820102
(주)대승메탈,060024,2013/12,739140
(주)대승메탈,060024,2014/12,709585
(주)대승메탈,060024,2015/12,623575
(주)대승메탈,060024,2016/12,572087
(주)대승메탈,060024,2017/12,377447
(주)대신금속,058371,2009/12,242752
(주)대신금속,058371,2010/12,228745
(주)대신금속,058371,2011/12,221999
(주)대신금속,058371,2012/12,219881
(주)대신금속,058371,2013/12,168628
(주)대신금속,058371,2014/12,134232
(주)대양디앤씨,046312,2006/12,120317
(주)대업스포츠,046208,2006/12,99209
(주)대업스포츠,046208,2007/12,74740
(주)대업스포츠,046208,2008/12,683114
(주)대업스포츠,046208,2009/12,969273
(주)대업스포츠,046208,2010/12,924941
(주)대업스포츠,046208,2011/12,873767
(주)대업스포츠,046208,2012/12,878277
(주)대업스포츠,046208,2013/12,813484
(주)대업스포츠,046208,2014/12,905652
(주)대업스포츠,046208,2015/12,986867
(주)대업스포츠,046208,2016/12,505816
(주)대업스포츠,046208,2017/12,339489
(주)대영시스템퍼니처,046315,2006/12,268768
(주)대영시스템퍼니처,046315,2007/12,243690
(주)대원인바이로텍,046646,2006/12,434629
(주)대원인바이로텍,046646,2007/12,872855
(주)대원인바이로텍,046646,2008/12,2008707
(주)대원인바이로텍,046646,2009/12,4302481
(주)대정E.P.A,052699,2007/12,371607
(주)대정E.P.A,052699,2008/12,599488
(주)대정E.P.A,052699,2009/12,608277
(주)대주,013793,2001/12,435570
(주)대주,013793,2002/12,389359
(주)대주,013793,2003/12,203022
(주)대주,013793,2004/12,225698
(주)대주,013793,2005/12,125425
(주)대주,043876,2005/12,77184
(주)대주,043876,2006/12,45356
(주)대주,013793,2006/12,50584
(주)대주,013793,2007/12,199692
(주)대주,043876,2007/12,47143
(주)대주,013793,2008/12,253551
(주)대주,043876,2008/12,43796
(주)대주,043876,2009/12,114092
(주)대주,013793,2009/12,356537
(주)대주,043876,2010/12,160453
