회사명,거래소코드,회계년도,[제조]   이자비용
(주)극동티엘에스,041783,2006/12,363873
(주)극동티엘에스,041783,2007/12,410260
(주)극동티엘에스,041783,2008/12,395249
(주)극동티엘에스,041783,2009/12,249580
(주)극동티엘에스,041783,2010/12,204279
(주)극동티엘에스,041783,2011/12,206692
(주)극동티엘에스,041783,2012/12,330831
(주)극동티엘에스,041783,2013/12,328607
(주)극동티엘에스,041783,2014/12,340967
(주)극동티엘에스,041783,2015/12,336907
(주)극동티엘에스,041783,2016/12,245042
(주)극동티엘에스,041783,2017/12,235775
(주)글로벌쉬핑마스터앤투앤,064379,2011/12,370309
(주)글로벌쉬핑마스터앤투앤,064379,2012/12,396220
(주)글로텍,076260,2015/12,123382
(주)글로텍,076260,2016/12,116496
(주)글로텍,076260,2017/12,101812
(주)금강에이앤디,045239,2006/12,0
(주)금강에이앤디,045239,2007/12,0
(주)금강에이앤디,045239,2008/12,7828
(주)금강에이앤디,045239,2009/12,0
(주)금강에이앤디,045239,2010/12,0
(주)금강에이앤디,045239,2011/12,74343
(주)금강에이앤디,045239,2012/12,98292
(주)금강에이앤디,045239,2013/12,175063
(주)금강에이앤디,045239,2014/12,2813
(주)금강에이앤디,045239,2015/12,2813
(주)금강에이앤디,045239,2016/12,2813
(주)금강에이앤디,045239,2017/12,2813
(주)금수원,044125,2005/12,0
(주)금수원,044125,2015/12,0
(주)금수원,044125,2016/12,0
(주)금수원,044125,2017/12,0
(주)금아리무진,052729,2007/12,466541
(주)금아리무진,052729,2008/12,554764
(주)금아리무진,052729,2016/12,77552
(주)금아리무진,052729,2017/12,279803
(주)금자탑,013237,2001/12,1499859
(주)금자탑,013237,2002/12,1241079
(주)금자탑,013237,2003/12,1272106
(주)금자탑,013237,2004/12,1471005
(주)금자탑,013237,2005/12,2260195
(주)금자탑,013237,2006/12,1106903
(주)금자탑,013237,2007/12,949347
(주)금자탑,013237,2008/12,1155593
(주)금자탑,013237,2009/12,1063673
(주)금자탑,013237,2010/12,1002907
(주)금자탑,013237,2011/12,1019157
(주)금자탑,013237,2012/12,973744
(주)금자탑,013237,2013/12,771055
(주)금자탑,013237,2014/12,654056
(주)금자탑,013237,2015/12,489181
(주)금자탑,013237,2016/12,423534
(주)금자탑,013237,2017/12,461428
(주)꼬끼오,067119,2012/12,27733
(주)꼬끼오,067119,2013/12,285994
(주)꼬끼오,067119,2014/12,516018
(주)꼬끼오,067119,2015/12,732177
(주)꼬끼오,067119,2016/12,962984
(주)꼬끼오,067119,2017/12,1023073
(주)나경인터내셔날,041002,2004/12,865548
(주)나경인터내셔날,041002,2005/12,845127
(주)나경인터내셔날,041002,2006/12,790303
(주)나경인터내셔날,041002,2007/12,708121
(주)나경인터내셔날,041002,2008/12,769717
(주)나경인터내셔날,041002,2009/12,660894
(주)나경인터내셔날,041002,2010/12,693533
(주)나경인터내셔날,041002,2011/12,731765
(주)나경인터내셔날,041002,2012/12,757377
(주)나경인터내셔날,041002,2013/12,638054
(주)나경인터내셔날,041002,2014/12,504719
(주)나경인터내셔날,041002,2015/12,724079
(주)나경인터내셔날,041002,2016/12,280581
(주)나경인터내셔날,041002,2017/12,306457
(주)나라로지스틱스,052320,2007/12,284646
(주)나라로지스틱스,052320,2008/12,181554
(주)나라로지스틱스,052320,2012/12,1673748
(주)나라로지스틱스,052320,2013/12,737123
(주)나라로지스틱스,052320,2014/12,122611
(주)나라로지스틱스,052320,2015/12,292493
(주)나라로지스틱스,052320,2016/12,968796
(주)나라로지스틱스,052320,2017/12,366850
(주)나래앤컴퍼니,010620,2001/12,9612475
(주)나래앤컴퍼니,010620,2002/12,5643204
(주)나렉스,039603,2002/12,195056
(주)나렉스,039603,2003/12,630039
(주)나렉스,039603,2004/12,268877
(주)나렉스,039603,2005/12,242292
(주)나렉스,039603,2006/12,302027
(주)나렉스,039603,2007/12,335595
(주)나렉스,039603,2008/12,462508
(주)나렉스,039603,2009/12,272930
(주)나루해운,053071,2007/12,1868627
(주)나루해운,053071,2008/12,4052031
(주)나루해운,053071,2009/12,3321522
(주)나루해운,053071,2010/12,3074001
