회사명,거래소코드,회계년도,[제조]   이자비용
(주)그랜드우성,070093,2016/12,1101521
(주)그랜드우성,070093,2017/12,1054093
(주)그린니스,076392,2015/12,226473
(주)그린니스,076392,2016/12,240451
(주)그린니스,076392,2017/12,306136
(주)그린텍,080921,2016/12,156706
(주)그린텍,080921,2017/12,234797
(주)그린포닉스,057157,2008/12,202514
(주)그린포닉스,057157,2009/12,458348
(주)글로벌스탠다드테크놀로지,042818,2004/12,16487
(주)금강,051269,2007/12,152924
(주)금강,050564,2007/12,213800
(주)금강,050564,2008/12,114984
(주)금강,051269,2008/12,411216
(주)금강,051269,2009/12,633596
(주)금강,050564,2009/12,90967
(주)금강,051269,2010/12,807840
(주)금강,050564,2010/12,153193
(주)금강,050564,2011/12,117674
(주)금강,051269,2011/12,829033
(주)금강,050564,2012/12,103875
(주)금강,051269,2012/12,741899
(주)금강,050564,2013/12,83281
(주)금강,051269,2013/12,584441
(주)금강,050564,2014/12,188105
(주)금강,051269,2014/12,406773
(주)금강,050564,2015/12,132841
(주)금강,051269,2015/12,330540
(주)금강,050564,2016/12,109422
(주)금강,051269,2016/12,295319
(주)금강,050564,2017/12,116694
(주)금강,051269,2017/12,131724
(주)금강밸브,013199,2001/12,143601
(주)금강밸브,013199,2002/12,275309
(주)금강밸브,013199,2003/12,464223
(주)금강밸브,013199,2004/12,447201
(주)금강밸브,013199,2005/12,484706
(주)금강밸브,013199,2006/12,682142
(주)금강밸브,013199,2007/12,1122743
(주)금강밸브,013199,2008/12,2135874
(주)금강밸브,013199,2009/12,4284469
(주)금강밸브,013199,2010/12,845531
(주)금강밸브,013199,2011/12,1422164
(주)금강밸브,013199,2012/12,152729
(주)금강밸브,013199,2013/12,0
(주)금강밸브,013199,2014/12,5392
(주)금강밸브,013199,2015/12,3485
(주)금강밸브,013199,2016/12,0
(주)금강밸브,013199,2017/12,0
(주)금동엔지니어링,013212,2001/12,495117
(주)금동엔지니어링,013212,2002/12,261954
(주)금동엔지니어링,013212,2003/12,233520
(주)금동엔지니어링,013212,2004/12,233503
(주)금동엔지니어링,013212,2005/12,322874
(주)금동엔지니어링,013212,2006/12,487237
(주)금동엔지니어링,013212,2007/12,566782
(주)금동엔지니어링,013212,2008/12,705683
(주)금빛,039269,2002/12,169388
(주)금빛,039269,2003/12,179415
(주)금빛,039269,2004/12,268620
(주)금성테크,083199,2016/12,184719
(주)금성테크,083199,2017/12,252096
(주)금아플로우,022170,2002/12,447289
(주)금아플로우,022170,2003/12,539085
(주)금아플로우,022170,2004/12,560026
(주)금아플로우,022170,2005/12,445190
(주)금아플로우,022170,2006/12,459058
(주)금아플로우,022170,2007/12,525017
(주)금아플로우,022170,2008/12,467602
(주)금아플로우,022170,2009/12,459270
(주)금아플로우,022170,2010/12,508338
(주)금아플로우,022170,2011/12,573261
(주)금아플로우,022170,2012/12,522085
(주)금아플로우,022170,2013/12,504376
(주)금아플로우,022170,2014/12,444888
(주)금영테크,052680,2007/12,151543
(주)금영테크,052680,2008/12,253611
(주)금우기공,063223,2011/12,0
(주)금우기공,063223,2012/12,0
(주)금원하이텍,066726,2012/12,288272
(주)금원하이텍,066726,2013/12,382610
(주)금원하이텍,066726,2014/12,382557
(주)금원하이텍,066726,2015/12,242936
(주)금원하이텍,066726,2016/12,157781
(주)금원하이텍,066726,2017/12,167580
(주)금주마리너,053907,2007/12,21233
(주)금주마리너,053907,2008/12,24028
(주)금토일산업,046101,2006/12,327401
(주)금토일산업,046101,2007/12,437331
(주)금토일산업,046101,2008/12,589248
(주)금토일산업,046101,2009/12,567077
(주)금토일산업,046101,2010/12,615520
(주)금토일산업,046101,2011/12,776983
(주)금토일산업,046101,2012/12,995152
(주)금토일산업,046101,2013/12,1062058
(주)금토일산업,046101,2014/12,1231450
(주)금토일산업,046101,2015/12,1091536
(주)금토일산업,046101,2016/12,1165316
(주)금토일산업,046101,2017/12,513188
(주)금호,052241,2007/12,272554
(주)금호,052241,2008/12,385766
(주)금호,052241,2009/12,507286
(주)금호,052241,2010/12,795951
(주)금호,052241,2011/12,1258926
(주)금호,052241,2012/12,1360574
(주)금호,052241,2013/12,1345295
(주)금호,052241,2014/12,971121
(주)금호,052241,2015/12,970097
(주)금호,052241,2016/12,1225191
(주)금호,052241,2017/12,1349199
(주)금호에이치티,013213,2001/12,534646
(주)금호에이치티,013213,2002/12,266032
(주)금호에이치티,013213,2003/12,164405
(주)금호에이치티,013213,2004/12,146128
(주)금호에이치티,013213,2005/12,143834
(주)금호에이치티,013213,2006/12,148550
(주)금호에이치티,013213,2007/12,170386
(주)금호에이치티,013213,2008/12,252937
(주)금호에이치티,013213,2009/12,245713
(주)금호에이치티,013213,2010/12,227506
(주)금호에이치티,013213,2011/12,283066
(주)금호에이치티,013213,2012/12,439087
(주)금호에이치티,013213,2013/12,417648
(주)금호에이치티,013213,2014/12,731682
(주)금호엔티시,064389,2011/12,213514
(주)금호엔티시,064389,2012/12,323105
(주)금호엔티시,064389,2013/12,372438
(주)금호엔티시,064389,2014/12,399333
(주)금호엔티시,064389,2015/12,344730
(주)금호엔티시,064389,2016/12,284104
(주)금호엔티시,064389,2017/12,271193
(주)금호정공,057217,2008/12,343106
(주)금호정공,057217,2009/12,403585
(주)금호정공,057217,2010/12,432004
(주)금호정공,057217,2011/12,657759
(주)금호정공,057217,2012/12,780084
(주)금호정공,057217,2013/12,874698
(주)금호정공,057217,2014/12,904591
(주)금호정공,057217,2015/12,789060
(주)금호정공,057217,2016/12,903705
(주)금호정공,057217,2017/12,904715
(주)금호정밀,062248,2010/12,4278
(주)금호정밀,062248,2011/12,482029
(주)금호정밀,062248,2012/12,670865
(주)금호정밀,062248,2013/12,741614
(주)금호정밀,062248,2014/12,824708
(주)금호정밀,062248,2015/12,767742
(주)금호정밀,062248,2016/12,642538
(주)금호정밀,062248,2017/12,724062
(주)기가텍,086284,2017/12,258686
(주)기광정밀,066035,2012/12,217024
(주)기광정밀,066035,2013/12,371617
(주)기광정밀,066035,2014/12,739460
(주)기광정밀,066035,2015/12,633996
(주)기광정밀,066035,2016/12,622661
(주)기광정밀,066035,2017/12,599700
(주)기남산업,077339,2015/12,263565
(주)기남산업,077339,2016/12,343430
(주)기남산업,077339,2017/12,296926
(주)기룡,039309,2002/12,156024
(주)기룡,039309,2003/12,283490
(주)기룡,039309,2004/12,330324
(주)기룡,039309,2005/12,352778
(주)기룡,039309,2006/12,407287
(주)기룡,039309,2007/12,667604
(주)기룡,039309,2008/12,959083
(주)기룡,039309,2009/12,1129412
(주)기수정밀,058436,2009/12,410642
(주)기수정밀,058436,2010/12,719065
(주)기수정밀,058436,2011/12,829883
(주)기수정밀,058436,2012/12,1694961
(주)기수정밀,058436,2013/12,1863177
(주)기수정밀,058436,2014/12,2155819
(주)기수정밀,058436,2015/12,1909601
(주)기수정밀,058436,2016/12,1943163
(주)기수정밀,058436,2017/12,2321498
(주)기술나라,012538,2001/12,125325
(주)기술나라,012538,2002/12,112583
(주)기전금형,070349,2013/12,74496
(주)기전금형,070349,2014/12,59648
(주)기전금형,070349,2015/12,35237
(주)기전금형,070349,2016/12,27070
(주)기전금형,070349,2017/12,33751
(주)기전사,080469,2016/12,17715
(주)기전사,080469,2017/12,83242
(주)기흥기계,013289,2001/12,346261
(주)기흥기계,013289,2002/12,201466
(주)기흥기계,013289,2003/12,213280
(주)기흥기계,013289,2004/12,197782
(주)기흥기계,013289,2005/12,100114
(주)기흥기계,013289,2006/12,115465
(주)기흥기계,013289,2007/12,119125
(주)기흥기계,013289,2008/12,176692
(주)기흥기계,013289,2009/12,194899
(주)기흥기계,013289,2010/12,240493
(주)기흥기계,013289,2011/12,273405
(주)기흥기계,013289,2012/12,531775
(주)기흥기계,013289,2013/12,588146
(주)기흥기계,013289,2014/12,605416
(주)기흥기계,013289,2015/12,457435
(주)기흥기계,013289,2016/12,418162
(주)기흥기계,013289,2017/12,255797
(주)길성이엔지,048683,2007/12,0
(주)길성이엔지,048683,2008/12,0
(주)길성이엔지,048683,2009/12,0
(주)길성이엔지,048683,2010/12,0
(주)길성이엔지,048683,2011/12,0
(주)길성이엔지,048683,2012/12,0
(주)길성이엔지,048683,2013/12,0
(주)길성이엔지,048683,2014/12,0
(주)길성이엔지,048683,2015/12,0
(주)길성이엔지,048683,2016/12,0
(주)길성이엔지,048683,2017/12,0
(주)나라코퍼레이션,044431,2005/12,48780
(주)나라코퍼레이션,044431,2006/12,36093
(주)나라코퍼레이션,044431,2007/12,24828
(주)나라코퍼레이션,044431,2008/12,25236
(주)나라코퍼레이션,044431,2009/12,29864
(주)나라코퍼레이션,044431,2010/12,18153
(주)나라코퍼레이션,044431,2011/12,28366
(주)나라코퍼레이션,044431,2012/12,28019
(주)나라코퍼레이션,044431,2013/12,30461
(주)나라코퍼레이션,044431,2014/12,78245
(주)나라코퍼레이션,044431,2015/12,51800
(주)나라코퍼레이션,044431,2016/12,47830
(주)나라코퍼레이션,044431,2017/12,52031
(주)나래나노텍,013312,2001/12,215879
(주)나래나노텍,013312,2002/12,207745
(주)나래나노텍,013312,2003/12,217940
(주)나래나노텍,013312,2004/12,292497
(주)나래나노텍,013312,2005/12,363114
(주)나래나노텍,013312,2006/12,470077
(주)나래나노텍,013312,2007/12,504957
(주)나래나노텍,013312,2008/12,463868
(주)나래나노텍,013312,2009/12,270881
(주)나래나노텍,013312,2010/12,298896
(주)나래나노텍,013312,2011/12,784551
(주)나래나노텍,013312,2012/12,778771
(주)나래나노텍,013312,2013/12,787214
(주)나래나노텍,013312,2014/12,1304656
(주)나래나노텍,013312,2015/12,1088068
(주)나래나노텍,013312,2016/12,1155708
(주)나래나노텍,013312,2017/12,1742916
(주)나래코퍼레이션,058948,2009/12,23740
(주)나래코퍼레이션,058948,2010/12,172
(주)나래코퍼레이션,058948,2011/12,54669
(주)나래코퍼레이션,058948,2012/12,82505
(주)나래코퍼레이션,058948,2013/12,62690
(주)나온테크,062953,2011/12,233403
(주)나온테크,062953,2012/12,235975
(주)나온테크,062953,2013/12,176064
(주)나온테크,062953,2014/12,213251
(주)나우시스템즈,075968,2015/12,137476
(주)나우시스템즈,075968,2016/12,178531
(주)나우시스템즈,075968,2017/12,162334
(주)나우이엔씨,067624,2012/12,560521
(주)나우이엔씨,067624,2013/12,809108
(주)나우이엔씨,067624,2014/12,759333
(주)나우이엔씨,067624,2015/12,587864
(주)나우이엔씨,067624,2016/12,488368
(주)나우이엔지,061289,2010/12,95167
(주)나우이엔지,061289,2011/12,0
